"id-système (xml:c/@id) ";"cote (xml:unitid) ";"unittitle ";"unitdate ";" date-normalisee ";"extent ";"dimensions ";"première image";"dernière image";"Lien première image";"Lien dernière image"
"c-bvn7zitnr--1n4v4heiygzz4 ";"AG/5(1)/1054, AG//SPH/29 ";"Reportage n° 1514 / Remise des lettres de créance par Rais Amir Aslani, ambassadeur d’Iran en France, par Migan Sourou Apithy, ambassadeur du Dahomey en France, et par Sadok Mokaddem, ambassadeur de Tunisie en France. ";"21 septembre 1962 ";" 1962-09-21 ";"1 positif et 4 négatifs ";"6 x 6 cm ";"FRAN_0158_1872_L.jpg";"FRAN_0158_1876_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1872_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1876_L.jpg "
"c-bw4alnecu--19ll3jefgq17n ";"AG//SPH/29 ";"Reportage n° 1515 / Remise de décoration à Alain Plantey, conseiller technique. ";"21 septembre 1962 ";" 1962-09-21 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_1882_L.jpg";"FRAN_0158_1887_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1882_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1887_L.jpg "
"c-bwogg6hmj--6m5eoxigpxm5 ";"AG//SPH/29 ";"Reportage n° 1515bis / Voyage en France de Keith Holyoake, Premier ministre de Nouvelle-Zélande. ";"21 septembre 1962 ";" 1962-09-21 ";"1 négatif ";"6 x 6 cm ";"FRAN_0158_1893_L.jpg ";" ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1893_L.jpg ";
"c-bx5uke4ok--1g7u35159w073 ";"AG//SPH/29 ";"Reportage n° 1516 / Voyage en France du Pandit Nehru, Premier ministre de l'Inde. ";"22 septembre 1962 ";" 1962-09-22 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_1895_L.jpg";"FRAN_0158_1900_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1895_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1900_L.jpg "
"c-bxm6lnbmf--z0b5h7h8xm84 ";"AG//SPH/29 ";"Reportage n° 1516bis / Plan de table du dîner en l'honneur de Heinrich Lübke, président de la République fédérale d'Allemagne [RFA], et de son épouse. ";"6 septembre 1962 ";" 1962-09-06 ";"1 négatif ";"6 x 6 cm ";"FRAN_0158_1871_L.jpg ";" ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1871_L.jpg ";
"c-by3pqh5yr--hsw5gzvvh282 ";"AG//SPH/29 ";"Reportage n° 1517 / Voyage en France de François Tombalbaye, président du Tchad. ";"25 septembre 1962 ";" 1962-09-25 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_1901_L.jpg";"FRAN_0158_1902_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1901_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1902_L.jpg "
"c-byk67oohs--wexe2ukkat0k ";"AG//SPH/29 ";"Reportage n° 1518 / Remise de décoration à Edmond Michelet, ancien ministre de la Justice, membre du Conseil constitutionnel. ";"25 septembre 1962 ";" 1962-09-25 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_1888_L.jpg";"FRAN_0158_1892_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1888_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1892_L.jpg "
"c-bz2xbpw7o-1g1awmav70ntc ";"AG//SPH/29 ";"Reportage n° 1519 / Déjeuner, dîner et réception en l’honneur de Olav V, roi de Norvège. ";"28-29 septembre 1962 ";" 0028-01-01/1962-09-29 ";"24 négatifs ";"6 x 6 cm ";"FRAN_0158_1908_L.jpg";"FRAN_0158_1928_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1908_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1928_L.jpg "
"c-bzok2tmrj-1iejjn5sdhs6s ";"AG//SPH/29 ";"Reportage n° 1520 / Chasse en forêt de Marly-le-Roi (dont : colonel Alain de Boissieu et Jacques Narbonne). ";"2 octobre 1962 ";" 1962-10-02 ";"22 négatifs ";"6 x 6 cm ";"FRAN_0158_1929_L.jpg";"FRAN_0158_1950_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1929_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1950_L.jpg "
"c-c05jh1geu-18jhlr867uqay ";"AG//SPH/29 ";"Reportage n° 1521 / Allocution radiodiffusée et télévisée du général de Gaulle, prononcée à l’Élysée, au sujet du référendum. ";"4 octobre 1962 ";" 1962-10-04 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_1960_L.jpg";"FRAN_0158_1963_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1960_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1963_L.jpg "
"c-c0nwury19--18a62idoe7pf ";"AG//SPH/29 ";"Reportage n° 1522 / Voyage en France de Fulbert Youlou, président du Congo. ";"6 octobre 1962 ";" 1962-10-06 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_1951_L.jpg";"FRAN_0158_1953_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1951_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1953_L.jpg "
"c-c13cldm7h-1pc9wbyzwh22u ";"AG//SPH/29 ";"Reportage n° 1523 / Remise de décoration au professeur Robert Debré, de l’Académie de médecine. ";"9 octobre 1962 ";" 1962-10-09 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_1954_L.jpg";"FRAN_0158_1959_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1954_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1959_L.jpg "
"c-c1luctjuk-1xhlbd146dyb5 ";"AG//SPH/29 ";"Reportage n° 1524 / Voyage en France de Sean Lemass, Premier ministre d'Irlande. ";"13 octobre 1962 ";" 1962-10-13 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_1967_L.jpg";"FRAN_0158_1968_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1967_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1968_L.jpg "
"c-c21pig0a0--1avlofpaib8ok ";"AG//SPH/29 ";"Reportage n° 1525 / Chasse en forêt de Rambouillet (corps diplomatique, dont : général Assadoullah Khan Seraj, ambassadeur d’Afghanistan). ";"16 octobre 1962 ";" 1962-10-16 ";"20 négatifs ";"6 x 6 cm ";"FRAN_0158_1969_L.jpg";"FRAN_0158_1988_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1969_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1988_L.jpg "
"c-c2h92ej1n--ox82ubcnuhnw ";"AG//SPH/30 ";"Reportage n° 1526 / Voyage en France de Grégoire Kayibanda, président du Rwanda. ";"17 octobre 1962 ";" 1962-10-17 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_2028_L.jpg";"FRAN_0158_2032_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2028_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2032_L.jpg "
"c-c2xu07ii0--1ra7ffgtw9aos ";"AG//SPH/29 ";"Reportage n° 1527 / Allocution radiodiffusée et télévisée du général de Gaulle, prononcée à l’Élysée, dix jours avant le vote du référendum portant sur l’élection du président de la République au suffrage universel. ";"18 octobre 1962 ";" 1962-10-18 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_1993_L.jpg";"FRAN_0158_1996_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1993_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1996_L.jpg "
"c-c3efc4prv-4ncv13mxhvjg ";"AG//SPH/29 ";"Reportage n° 1528 / Remise des lettres de créance par Bakar Ould Ahmedou, ambassadeur de Mauritanie en France, et par Aly Assaad El Gerbi, ambassadeur de Libye en France. ";"20 octobre 1962 ";" 1962-10-20 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_1997_L.jpg";"FRAN_0158_2003_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1997_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2003_L.jpg "
"c-c3yny7zik--a0ndwethxkvo ";"AG//SPH/29 ";"Reportage n° 1529 / Chasse en forêt de Marly-le-Roi. ";"22 octobre 1962 ";" 1962-10-22 ";"17 négatifs ";"6 x 6 cm ";"FRAN_0158_2004_L.jpg";"FRAN_0158_2020_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2004_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2020_L.jpg "
"c-c4fo0ydyl--1wwpt4ffxq12y ";"AG//SPH/30 ";"Reportage n° 1530 / Voyage en France de Uhro Kekkonnen, président de la République de Finlande. ";"24-27 octobre 1962 ";" 0024-01-01/1962-10-27 ";"31 négatifs ";"6 x 6 cm ";"FRAN_0158_2033_L.jpg";"FRAN_0158_2063_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2033_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2063_L.jpg "
"c-c4va4bdjh--17gczbr84pqr0 ";"AG//SPH/30 ";"Reportage n° 1531 / Remise des lettres de créance par Charles Eustis Bohlen, ambassadeur des États-Unis en France. ";"27 octobre 1962 ";" 1962-10-27 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_2021_L.jpg";"FRAN_0158_2027_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2021_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2027_L.jpg "
"c-c5dnksrws-1kssumm4d7art ";"AG//SPH/30 ";"Reportage n° 1532 / Voyage en France de Maurice Yaméogo, président de Haute-Volta. ";"30 octobre 1962 ";" 1962-10-30 ";"2 négatifs ";"6 x 6 cm ";"FRAN_0158_2088_L.jpg";"FRAN_0158_2089_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2088_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2089_L.jpg "
"c-c5scl4931-t7epg8k3j0an ";"AG//SPH/30 ";"Reportage n° 1533 / Chasse en forêt de Rambouillet (corps constitués, dont : M. Levert). ";"6 novembre 1962 ";" 1962-11-06 ";"14 négatifs ";"6 x 6 cm ";"FRAN_0158_2064_L.jpg";"FRAN_0158_2077_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2064_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2077_L.jpg "
"c-c6an99h1x-1ge4eg4pxa3md ";"AG//SPH/30 ";"Reportage n° 1534 / Allocution radiodiffusée et télévisée du général de Gaulle, prononcée à l’Élysée, sur les élections législatives des 18 et 25 novembre 1962. ";"7 novembre 1962 ";" 1962-11-07 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_2078_L.jpg";"FRAN_0158_2081_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2078_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2081_L.jpg "
"c-c6qgtm8wn--1hdz0mwf0l5uz ";"AG//SPH/30 ";"Reportage n° 1535 / Voyage en France de Hayato Ikeda, Premier ministre du Japon. ";"9 novembre 1962 ";" 1962-11-09 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_2082_L.jpg";"FRAN_0158_2087_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2082_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2087_L.jpg "
"c-c74yqycbx--1ceds27shou0k ";"AG//SPH/29 ";"Reportage n° 1536 / Chasse en forêt de Marly-le-Roi. ";"13 novembre 1962 ";" 1962-11-13 ";"16 négatifs ";"6 x 6 cm ";"FRAN_0158_1989_L.jpg";"FRAN_0158_1992_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1989_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_1992_L.jpg "
"c-c7t50jxb1--p2sypd9gh2r4 ";"AG//SPH/30 ";"Reportage n° 1537 / Remise de décoration à André Chamson, directeur des Archives de France. ";"14 novembre 1962 ";" 1962-11-14 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_2102_L.jpg";"FRAN_0158_2108_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2102_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2108_L.jpg "
"c-c88rbyvw5--rak7eyev15u6 ";"AG//SPH/30 ";"Reportage n° 1538 / Réception en l'honneur des membres du bureau de la 12e session de la conférence générale de l'UNESCO. ";"16 novembre 1962 ";" 1962-11-16 ";"9 négatifs ";"6 x 6 cm ";"FRAN_0158_2147_L.jpg";"FRAN_0158_2155_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2147_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2155_L.jpg "
"c-c8o6b0pwt-1xgj479jrk26z ";"AG//SPH/30 ";"Reportage n° 1539 / Chasse en forêt de Rambouillet. ";"20 novembre 1962 ";" 1962-11-20 ";"27 négatifs ";"6 x 6 cm ";"FRAN_0158_2109_L.jpg";"FRAN_0158_2135_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2109_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2135_L.jpg "
"c-c92xecays-lkdv6x5u0xke ";"AG//SPH/30 ";"Reportage n° 1540 / Remise des lettres de créance par Youssef Haikal, ambassadeur de Jordanie en France, par Carmen Ydigora de MacGarvie-Munn, ambassadeur du Guatemala en France, et par Pho Proeung, ambassadeur du Cambodge en France. ";"22 novembre 1962 ";" 1962-11-22 ";"4 négatifs ";"6 x 6 cm ";"FRAN_0158_2136_L.jpg";"FRAN_0158_2139_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2136_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2139_L.jpg "
"c-c9iv7z75t--jr8oyzujqlet ";"AG//SPH/30 ";"Reportage n° 1541 / Remise de décoration à Jean-Marc Boegner, représentant permanent de la France auprès des Communautés européennes. ";"23 novembre 1962 ";" 1962-11-23 ";"7 négatifs ";"6 x 6 cm ";"FRAN_0158_2140_L.jpg";"FRAN_0158_2146_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2140_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2146_L.jpg "
"c-c9y9hfncf-10x145edwwr0p ";"AG//SPH/30 ";"Reportage n° 1542 / Déjeuner en l’honneur des maisons d’éducation de la Légion d'honneur. ";"28 novembre 1962 ";" 1962-11-28 ";"10 négatifs ";"6 x 6 cm ";"FRAN_0158_2156_L.jpg";"FRAN_0158_2165_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2156_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2165_L.jpg "
"c-cacuf06kb--15dfr9l1uwiu4 ";"AG//SPH/30 ";"Reportage n° 1543 / Voyage en France de Mwanbusta IV, roi (mwami) du Burundi. ";"30 novembre 1962 ";" 1962-11-30 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_2166_L.jpg";"FRAN_0158_2168_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2166_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2168_L.jpg "
"c-casnxmkuy--135bl4xhdllo ";"AG//SPH/30 ";"Reportage n° 1544 / Chasse en forêt de Marly-le-Roi. ";"4 décembre 1962 ";" 1962-12-04 ";"19 négatifs ";"6 x 6 cm ";"FRAN_0158_2169_L.jpg";"FRAN_0158_2187_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2169_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2187_L.jpg "
"c-cb84n5wjt--fpxnmeyxm38b ";"AG//SPH/30 ";"Reportage n° 1545 / Voyage en France de Philibert Tsiranana, président de la République malgache. ";"5 décembre 1962 ";" 1962-12-05 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_2188_L.jpg";"FRAN_0158_2192_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2188_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2192_L.jpg "
"c-ccs7z94j3--1s94s8dpf699e ";"AG//SPH/30 ";"Reportage n° 1546 / Présentation du deuxième Gouvernement Georges Pompidou. ";"7 décembre 1962 ";" 1962-12-07 ";"1 négatif ";"6 x 6 cm ";"FRAN_0158_2176_L.jpg ";" ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2176_L.jpg ";
"c-cd5yh4kqw--ayeycuukqxfl ";"AG//SPH/30-AG//SPH/31 ";"Reportage n° 1547 / Chasse en forêt de Rambouillet (dont : Bernard Chenot, M. Surun, M. Voizard, M. Geull). ";"11 décembre 1962 ";" 1962-12-11 ";"20 négatifs ";"6 x 6 cm ";"FRAN_0158_2193_L.jpg";"FRAN_0158_2212_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2193_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2212_L.jpg "
"c-cdokwkz94-ur2xm8edlce2 ";"AG//SPH/31 ";"Reportage n° 1548 / Arbre de Noël pour les enfants du personnel de la présidence de la République et de la Communauté et pour les enfants des écoles de Paris. ";"13 décembre 1962 ";" 1962-12-13 ";"9 négatifs ";"6 x 6 cm ";"FRAN_0158_2213_L.jpg";"FRAN_0158_2221_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2213_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2221_L.jpg "
"c-ce4yioimc-1b1ogmz1n9ipg ";"AG//SPH/31 ";"Reportage n° 1549 / Chasse en forêt de Rambouillet en l'honneur de Harold Macmillan, Premier ministre de Grande-Bretagne. ";"15 décembre 1962 ";" 1962-12-15 ";"25 négatifs ";"6 x 6 cm ";"FRAN_0158_2222_L.jpg";"FRAN_0158_2246_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2222_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2246_L.jpg "
"c-cemmvfzh2--hj6hhhi7494k ";"AG//SPH/31 ";"Reportage n° 1550 / Voyage en France de Harold Macmillan, Premier ministre de Grande-Bretagne, séjour au château de Rambouillet. ";"15-16 décembre 1962 ";" 0015-01-01/1962-12-16 ";"6 négatifs ";"6 x 6 cm ";"FRAN_0158_2247_L.jpg";"FRAN_0158_2252_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2247_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2252_L.jpg "
"c-cf1t6cbvr-1pzl1biz7eoa6 ";"AG//SPH/31 ";"Reportage n° 1551 / Chasse en forêt de Rambouillet. ";"18 décembre 1962 ";" 1962-12-18 ";"20 négatifs ";"6 x 6 cm ";"FRAN_0158_2259_L.jpg";"FRAN_0158_2278_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2259_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2278_L.jpg "
"c-cfkn9yteb-l8w70ithoa4i ";"AG//SPH/31 ";"Reportage n° 1552 / Déjeuner à l’occasion du départ du général Lauris Norstad, commandant suprême des Forces alliés en Europe. ";"20 décembre 1962 ";" 1962-12-20 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_2253_L.jpg";"FRAN_0158_2255_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2253_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2255_L.jpg "
"c-cg21x7aeb--p9cc2ge9mvwp ";"AG//SPH/31 ";"Reportage n° 1553 / Remise des lettres de créance par Jalaluddin Abdu Rahim, ambassadeur du Pakistan en France, par Rafaël Velasquez Hernandez, ambassadeur de la République dominicaine en France, et par Nicolas Hommel, ambassadeur du grand-duché de Luxembourg en France. ";"21 décembre 1962 ";" 1962-12-21 ";"5 négatifs ";"6 x 6 cm ";"FRAN_0158_2279_L.jpg";"FRAN_0158_2283_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2279_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2283_L.jpg "
"c-cgjdh0328--67cf6pws2nrw ";"AG//SPH/31 ";"Reportage n° 1554 / Voyage en France de Saïd Mohamed Scheikh, Premier ministre du Gouvernement des Comores. ";"21 décembre 1962 ";" 1962-12-21 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_2256_L.jpg";"FRAN_0158_2258_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2256_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2258_L.jpg "
"c-cgyurlb2o--wsz1694quwko ";"AG//SPH/31 ";"Reportage n° 1555 / Remise des lettres de créance par Gabriel d'Arboussier, ambassadeur du Sénégal en France. ";"31 décembre 1962 ";" 1962-12-31 ";"3 négatifs ";"6 x 6 cm ";"FRAN_0158_2284_L.jpg";"FRAN_0158_2286_L.jpg ";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2284_L.jpg";"..\De Gaulle - reportages photographiques (1959-1969) - Archives numérisées\FRAN_0158_2286_L.jpg "
