"C Id";"Unitid parent";"Unitid";"Unittitle";"Unitdate";"Nombre photographies";"Première photo";"Dossier";"URL";"Dernière photo lot";"Dossier dernière photo";"URL 2"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";21;"Conférence de Paris sur l'interdiction des armes chimiques, avec François Mitterrand, président de la République et Roland Dumas, ministre des Affaires étrangères";"7 janvier 1989";1;"FRAN_0157_0313_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0313_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";22;"Vœux du Secrétariat général du gouvernement (SGG)";"9 janvier 1989";2;"FRAN_0157_0314_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0314_L.jpg";"FRAN_0157_0315_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0315_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";23;"Entretien avec Moshe Arens, ministre des Affaires étrangères d’Israël";"9 janvier 1989";1;"FRAN_0157_0316_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0316_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";24;"Entretien avec Roland Rapaport, président du Mouvement contre le racisme et pour l'amitié entre les peuples (MRAP)";"10 janvier 1989";1;"FRAN_0157_0317_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0317_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";25;"Entretien avec Russell Marshall, ministre des Affaires étrangères de Nouvelle-Zélande";"10 janvier 1989";1;"FRAN_0157_0318_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0318_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";26;"Entretien avec Hans-Dietrich Genscher, ministre des Affaires étrangères de la RFA";"11 janvier 1989";1;"FRAN_0157_0319_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0319_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";27;"Réunion avec les parlementaires américains";"11 janvier 1989";1;"FRAN_0157_0320_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0320_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";28;"Clôture des assises internationales (nouvelles solidarités)";"11 janvier 1989";1;"FRAN_0157_0321_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0321_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";29;"Entretien avec Ulysses Guimaraes, président du Parlement brésilien";"12 janvier 1989";1;"FRAN_0157_0322_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0322_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";30;"Entretien avec Qian Qichen, ministre des Affaires étrangères de Chine";"12 janvier 1989";1;"FRAN_0157_0323_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0323_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";31;"Inauguration de la cour administrative d'appel";"13 janvier 1989";1;"FRAN_0157_0324_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0324_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";32;"Déjeuner scientifique";"16 janvier 1989";1;"FRAN_0157_0325_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0325_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";33;"Entretien avec Monseigneur Lorenzo Antonietti";"18 janvier 1989";1;"FRAN_0157_0326_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0326_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";34;"Entretien avec Famara-Ibrahima Sagna, ministre de l'Industrie du Sénégal";"18 janvier 1989";1;"FRAN_0157_0327_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0327_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";35;"Séance solennelle à la Cour des comptes";"18 janvier 1989";1;"FRAN_0157_0328_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0328_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";36;"Réunion avec la CGC";"18 janvier 1989";1;"FRAN_0157_0329_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0329_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";37;"Dépacement à Aurillac (Cantal)";"19 jnavier 1989";5;"FRAN_0157_0330_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0330_L.jpg";"FRAN_0157_0334_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0334_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";38;"Réunion avec la CGT";"20 janvier 1989";1;"FRAN_0157_0335_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0335_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";39;"Entretien avec Didier Ratsiraka, président de la République de Madagascar";"20 janvier 1989";1;"FRAN_0157_0336_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0336_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";40;"Entretien avec la délégation de la CFDT";"23 janvier 1989";1;"FRAN_0157_0337_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0337_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";41;"Visite et réception en l'honneur de Robert Bourassa, Premier ministre du Québec";"23 janvier 1989";13;"FRAN_0157_0338_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0338_L.jpg";"FRAN_0157_0350_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0350_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";42;"Entretien avec Eduardo Angeloz, gouverneur de Córdoba (Argentine)";"23 janvier 1989";1;"FRAN_0157_0351_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0351_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";43;"Réception avec les ambassadeurs français en Afrique subsaharienne";"25 janvier 1989";1;"FRAN_0157_0352_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0352_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";44;"Entretien avec Hicham Nazer, ministre du Pétrole en Arabie Saoudite";"26 janvier 1989";1;"FRAN_0157_0353_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0353_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";45;"Remise de l'ordre de la Légion d'honneur à Pierre Cosse";"26 janvier 1989";2;"FRAN_0157_0354_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0354_L.jpg";"FRAN_0157_0355_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0355_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";46;"Signature à la fédération protestante de France";"27 janvier 1989";1;"FRAN_0157_0356_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0356_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";47;"Déplacement à Parthenay et à la Roche-sur-Yon (Vendée)";"27 janvier 1989";7;"FRAN_0157_0357_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0357_L.jpg";"FRAN_0157_0363_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0363_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";48;"Audience de la FEN";"30 janvier 1989";1;"FRAN_0157_0364_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0364_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";49;"Déplacement au parc du SAN à Saint-Quentin-en-Yvelines (Yvelines)";"2 février 1989";3;"FRAN_0157_0365_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0365_L.jpg";"FRAN_0157_0367_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0367_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";50;"Déplacement à Genève (Suisse)";"6 février 1989";4;"FRAN_0157_0368_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0368_L.jpg";"FRAN_0157_0371_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0371_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";51;"Déplacement en Île-de-France";"7 février 1989";7;"FRAN_0157_0372_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0372_L.jpg";"FRAN_0157_0378_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0378_L.jpg"
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";52;"Réunion avec la FNSEA";"9 février 1989";1;"FRAN_0157_0379_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0379_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";53;"Entretien avec Kamilo Gata, député de Wallis-et-Futuna";"10 février 1989";1;"FRAN_0157_0380_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0380_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";54;"Entretien avec le journal Wall Street";"10 février 1989";1;"FRAN_0157_0381_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0381_L.jpg";;;
"c-1m2pv9m0d-1af1pwujdy71q";"680AP/404";55;"Entretien avec Daniel Arap Moi, président de la République du Kenya";"13 février 1989";2;"FRAN_0157_0382_L.jpg";"680AP_404_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0382_L.jpg";"FRAN_0157_0383_L.jpg";"680AP_404_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_404_1\FRAN_0157_0383_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";1;"Réception avec l'École de danse de l'Opéra de Paris";"13 février 1989";1;"FRAN_0157_0384_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0384_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";2;"Réception pour l'installation du Conseil supérieur de l'audiovisuel (CSA)";"13 février 1989";3;"FRAN_0157_0385_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0385_L.jpg";"FRAN_0157_0387_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0387_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";3;"Entretien avec Jean-Loup Chrétien, spationaute";"15 février 1989";2;"FRAN_0157_0388_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0388_L.jpg";"FRAN_0157_0389_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0389_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";4;"Entretien avec Miecczystaw Rakowski, Premier ministre de la Pologne";"15 février 1989";2;"FRAN_0157_0390_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0390_L.jpg";"FRAN_0157_0391_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0391_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";5;"Entretien avec Lev Voronine, vice-Premier ministre de l'Union des républiques socialistes et soviétiques (URSS)";"16 février 1989";1;"FRAN_0157_0392_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0392_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";6;"Entretien Jao Bernardo Vieira, président du Conseil d'État de Guinée-Bissau";"17 février 1989";1;"FRAN_0157_0393_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0393_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";7;"Entretien avec James Baker, secrétaire d'État américain";"21 février 1989";1;"FRAN_0157_0394_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0394_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";8;"Entretien avec Carlos Romero, ministre de l'Agriculture en Espagne";"21 février 1989";1;"FRAN_0157_0395_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0395_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";9;"Entretien avec Hédi Baccouche, Premier ministre tunisien";"21 février 1989";1;"FRAN_0157_0396_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0396_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";10;"Cérémonie de signature avec Louis Le Pensec et Alexandre Léontieff, président du gouvernement de Polynésie française";"21 février 1989";1;"FRAN_0157_0397_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0397_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";11;"Visite et réception en l'honneur de Yitzhak Shamir, Premier ministre d'Israël";"22 février 1989";9;"FRAN_0157_0398_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0398_L.jpg";"FRAN_0157_0406_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0406_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";12;"Sommet franco-britannique";"27 février 1989";1;"FRAN_0157_0407_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0407_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";13;"Entretien Guy Braibant, homme politique français";"28 février 1989";1;"FRAN_0157_0408_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0408_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";14;"Entretien avec Jean Matteoli, président du Conseil économique et social (CES)";"1er mars 1989";1;"FRAN_0157_0409_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0409_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";15;"Visite au camp de Canjuers (Var)";"2 mars 1989";3;"FRAN_0157_0410_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0410_L.jpg";"FRAN_0157_0412_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0412_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";16;"Rencontre avec la fédération des conseils des parents d'élèves (FCPE)";"3 mars 1989";1;"FRAN_0157_0413_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0413_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";17;"Rencontre avec l'association des anciens combattants";"6 mars 1989";1;"FRAN_0157_0414_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0414_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";18;"Réception de la promotion Dialogue";"6 mars 1989";1;"FRAN_0157_0415_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0415_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";19;"Entretien avec Jacques Cousteau, océanographe";"9 mars 1989";1;"FRAN_0157_0416_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0416_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";20;"Entretien avec Geoffroy Palmer, vice-Premier ministre de Nouvelle-Zélande";"10 mars 1989";1;"FRAN_0157_0417_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0417_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";21;"Entretien à la Haye avec M. Aoki, ancien secrétaire d'État à l'environnement du Japon";"10 mars 1989";1;"FRAN_0157_0418_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0418_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";22;"Entretien à la Haye avec Brian Mulroney, Premier ministre du Canada, à La Haye";"10 mars 1989";3;"FRAN_0157_0419_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0419_L.jpg";"FRAN_0157_0421_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0421_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";23;"Entretien avec Gianni De Michelis, vice-président du Conseil des ministres d'Italie";"13 mars 1989";1;"FRAN_0157_0422_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0422_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";24;"Entretien avec Zou Jiao Hua, Vice-Premier ministre de la Chine";"14 mars 1989";1;"FRAN_0157_0423_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0423_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";25;"Signature de la charte pour l'exportation";"14 mars 1989";2;"FRAN_0157_0424_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0424_L.jpg";"FRAN_0157_0425_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0425_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";26;"Entretien avec Jacques Stern, président-directeur général de Bull";"16 mars 1989";1;"FRAN_0157_0426_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0426_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";27;"Visite au festival du café-théâtre de Conflans";"20 mars 1989";1;"FRAN_0157_0427_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0427_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";28;"Audience des parlementaires de la Corse";"20 mars 1989";1;"FRAN_0157_0428_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0428_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";29;"Entretien avec Akitane Kiuchi, ambassadeur du Japon en France";"21 mars 1989";1;"FRAN_0157_0429_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0429_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";30;"Réunion avec les Parents d'élèves de l'école publique (PEEP)";"22 mars 1989";1;"FRAN_0157_0430_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0430_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";31;"Entretien avec Gareth John Evans, ministre des Affaires étrangères de l'Australie";"23 mars 1989";1;"FRAN_0157_0431_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0431_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";32;"Visite de Hossain Mohammad Ershad, président du Bengladesh";"23 mars 1989";11;"FRAN_0157_0432_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0432_L.jpg";"FRAN_0157_0442_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0442_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";33;"Entretien avec Lloyd Millard Bentsen Jr., sénateur représentant l'État du Texas aux États-Unis";"24 mars 1989";1;"FRAN_0157_0443_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0443_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";34;"Réunion avec le nouveau bureau de Force ouvrière";"24 mars 1989";1;"FRAN_0157_0444_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0444_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";35;"Entretien avec M. Zayyed, Vice-Premier ministre du sultanat d'Oman";"28 mars 1989";1;"FRAN_0157_0445_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0445_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";36;"Déjeuner avec les maires des villes de plus de 30 000 habitants";"29 mars 1989";1;"FRAN_0157_0446_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0446_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";37;"Décoration de Mme Pierre Mendès-France et de MM. Robert Bond, Frédéric Pascal et Dominique Wallon, chevaliers de la Légion d'honneur";"30 mars 1989";2;"FRAN_0157_0447_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0447_L.jpg";"FRAN_0157_0448_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0448_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";38;"Entretien avec Reis Malile, ministre des Affaires étrangères d'Albanie";"31 mars 1989";1;"FRAN_0157_0449_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0449_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";39;"Entretien avec Felipe González, Premier ministre d'Espagne";"31 mars 1989";1;"FRAN_0157_0450_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0450_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";40;"Visite de David Peterson, Premier ministre de l'État d'Ontario";"3 avril 1989";8;"FRAN_0157_0451_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0451_L.jpg";"FRAN_0157_0458_L.jpg";"680AP_405_1";"..\Rocard - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0458_L.jpg"
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";41;"Entretien avec Henry Kissinger";"4 avril 1989";1;"FRAN_0157_0459_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0459_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";42;"Entretien avec M. Kassin, ministre des Affaires politiques du Pakistan";"4 avril 1989";1;"FRAN_0157_0460_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0460_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";43;"Entretien avec Alexandre Léontieff, président du gouvernement de la Polynésie française";"11 avril 1989";1;"FRAN_0157_0461_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0461_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";44;"Entretien avec Achille Occhetto, secrétaire général du Parti communiste italien";"11 avril 1989";1;"FRAN_0157_0462_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0462_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";45;"Ouverture des journées européennes d'informatique administrative";"17 avril 1989";1;"FRAN_0157_0463_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0463_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";46;"Entretien avec une délégation syndicale corse";"18 avril 1989";1;"FRAN_0157_0464_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0464_L.jpg";;;
"c-4ojt8w4my--1dpgur5k8um5k";"680AP/405";47;"Entretien télévisé pour l'émission Questions à domicile (TF1)";"20 avril 1989";1;"FRAN_0157_0465_L.jpg";"680AP_405_1";"..\Rocards - reportages photographiques - Archives numérisées\680AP_405_1\FRAN_0157_0465_L.jpg";;;
