"id";"unitid";"unittitle";"unitdate";"date-normalisee";"contenu";"Typologie";"Date début discours";"Date fin discours";"Dossier (récolement DAP)";"URL texte OCR"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, intervention devant les préfets.";"Discours dactylographié.";13/07/1988;13/07/1988;"680AP_192_26_02";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_26_02\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, discours de politique générale à l’Assemblée nationale.";"Discours dactylographié.";29/07/1988;29/07/1988;"680AP_192_27_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_27_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Nouméa (Nouvelle-Calédonie), intervention à l’hôtel de ville.";"Discours dactylographié.";26/08/1988;26/08/1988;"680AP_192_28_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_28_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Nouméa (Nouvelle-Calédonie), installation du Comité consultatif de la Nouvelle-Calédonie.";"Discours dactylographié.";26/08/1988;26/08/1988;"680AP_192_29_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_29_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Nouméa (Nouvelle-Calédonie), Îles Loyauté, allocution au collège de We.";"Discours dactylographié.";26/08/1988;26/08/1988;"680AP_192_30_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_30_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Nouméa (Nouvelle-Calédonie), Poindimie, allocution.";"Discours dactylographié.";27/08/1988;27/08/1988;"680AP_192_31_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_31_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Nouvelle-Calédonie, intervention devant les maires.";"Discours dactylographié.";28/08/1988;28/08/1988;"680AP_192_32_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_32_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Vitrolles (Bouches-du-Rhône), intervention devant les clubs « Forum ».";"Discours dactylographié.";02/09/1988;02/09/1988;"680AP_192_33_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_33_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, journées parlementaires du groupe socialiste.";"Discours dactylographié.";13/09/1988;13/09/1988;"680AP_192_34_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_34_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Grenoble (Isère), campagne électorale.";"Discours dactylographié.";16/09/1988;16/09/1988;"680AP_192_35_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_35_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., 50e anniversaire du Crédit coopératif.";"Discours dactylographié.";"Septembre 1988";"Septembre 1988";"680AP_192_36_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_36_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, forum des comités d’entreprise et des comités d’hygiène, de sécurité et des conditions de travail.";"Discours dactylographié.";27/09/1988;27/09/1988;"680AP_192_37_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_37_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, communication gouvernementale.";"Discours dactylographié.";05/10/1988;05/10/1988;"680AP_192_38_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_38_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, 40e anniversaire de l’Union internationale pour la conservation de la nature.";"Discours dactylographié.";06/10/1988;06/10/1988;"680AP_192_39_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_39_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, journées prospectives du journal Le Monde.";"Discours dactylographié.";11/10/1988;11/10/1988;"680AP_192_40_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_40_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., colloque Beurs-Feujs.";"Discours dactylographié.";11/10/1988;11/10/1988;"680AP_192_41_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_41_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, toast du Premier ministre en l’honneur du président de Chypre, Georges Vassiliou.";"Discours dactylographié.";11/10/1988;11/10/1988;"680AP_192_42_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_42_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Villepinte (Seine-Saint-Denis), salon international de l’alimentation.";"Discours dactylographié.";17/10/1988;17/10/1988;"680AP_192_43_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_43_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, toast du Premier ministre en l’honneur du président d’Israël Chaïm Herzog.";"Discours dactylographié.";18/10/1988;18/10/1988;"680AP_192_44_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_44_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, réception des athlètes des Jeux Olympiques de Séoul.";"Discours dactylographié.";19/10/1988;19/10/1988;"680AP_192_45_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_45_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., intervention « Pour la création des clubs-pays ».";"Discours dactylographié.";19/10/1988;19/10/1988;"680AP_192_46_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_46_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, Sénat, colloque sur l’Europe.";"Discours dactylographié.";20/10/1988;20/10/1988;"680AP_192_47_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_47_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., remise du prix de « Manager de l’année ».";"Discours dactylographié.";20/10/1988;20/10/1988;"680AP_192_48_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_48_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, convention pour l’Europe.";"Discours dactylographié.";22/10/1988;22/10/1988;"680AP_192_49_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_49_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Cergy-Pontoise (Val-d’Oise), inauguration de l’entreprise Raychem.";"Discours dactylographié.";24/10/1988;24/10/1988;"680AP_192_50_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_50_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Cergy-Pontoise (Val-d’Oise), inauguration du siège du groupe SPIE-Batignolles.";"Discours dactylographié.";24/10/1988;24/10/1988;"680AP_192_51_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_51_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Belfort (Territoire de Belfort), campagne pour le Référendum.";"Discours dactylographié.";25/10/1988;25/10/1988;"680AP_192_52_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_52_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Rennes (Ille-et-Vilaine), campagne pour le Référendum.";"Discours dactylographié.";27/10/1988;27/10/1988;"680AP_192_53_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_53_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Montpellier (Hérault), campagne pour le Référendum.";"Discours dactylographié.";02/11/1988;02/11/1988;"680AP_192_54_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_54_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Lille (Nord), campagne pour le Référendum.";"Discours dactylographié.";04/11/1988;04/11/1988;"680AP_192_55_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_55_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, intervention devant le CRIF.";"Discours dactylographié.";05/11/1988;05/11/1988;"680AP_192_56_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_56_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, « 10 ans du club des créateurs d’entreprises Yvelines/Val-d’Oise ».";"Discours dactylographié.";07/11/1988;07/11/1988;"680AP_192_57_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_57_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, toast du Premier ministre en l’honneur du Prince et de la Princesse de Galles.";"Discours dactylographié.";08/11/1988;08/11/1988;"680AP_192_58_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_58_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., première session européenne de l’Institut des hautes études de défense nationale (IHEDN).";"Discours dactylographié.";15/11/1988;15/11/1988;"680AP_192_59_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_59_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, toast du Premier ministre en l’honneur de Karoly Grosz, Premier ministre de Hongrie.";"Discours dactylographié.";17/11/1988;17/11/1988;"680AP_192_60_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_60_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, colloque de Business international.";"Discours dactylographié.";18/11/1988;18/11/1988;"680AP_192_61_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_61_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., forum de la communication et des réalisations sociales de SANOFI.";"Discours dactylographié.";23/11/1988;23/11/1988;"680AP_192_62_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_62_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, toast du Premier ministre en l’honneur du Premier ministre turc, Turgut Ozal.";"Discours dactylographié.";29/11/1988;29/11/1988;"680AP_192_63_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_63_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, palais des Congrès, salon des Partenaires exports.";"Discours dactylographié.";29/11/1988;29/11/1988;"680AP_192_64_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_64_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., remise du prix de l’audace créative 1988.";"Discours dactylographié.";29/11/1988;29/11/1988;"680AP_192_65_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_65_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., remise trophée BIBA.";"Discours dactylographié.";30/11/1988;30/11/1988;"680AP_192_66_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_66_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., salon nautique.";"Discours dactylographié.";04/12/1988;04/12/1988;"680AP_192_67_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_67_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., élection partielle de Seine-Saint-Denis.";"Discours dactylographié.";06/12/1988;06/12/1988;"680AP_192_68_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_68_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Orly (Val-de-Marne), intervention devant l’Internationale socialiste.";"Discours dactylographié.";06/12/1988;06/12/1988;"680AP_192_69_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_69_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Limoges (Haute-Vienne), intervention sur La nation et son école";"Discours dactylographié.";08/12/1988;08/12/1988;"680AP_192_70_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_70_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Limoges (Haute-Vienne), intervention à l'université de Limoges";"Discours dactylographié.";08/12/1988;08/12/1988;"680AP_192_71_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_71_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., réponse du Premier ministre à la motion de censure.";"Discours dactylographié.";09/12/1988;09/12/1988;"680AP_192_72_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_72_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., 40e anniversaire de la déclaration universelle des droits de l’Homme.";"Discours dactylographié.";09/12/1988;09/12/1988;"680AP_192_73_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_73_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, célébration de l’arbre de Noël de Matignon.";"Discours dactylographié.";10/12/1988;10/12/1988;"680AP_192_74_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_74_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., intervention devant l’Assemblée parlementaire latino-américaine Brasilia.";"Discours dactylographié.";14/12/1988;14/12/1988;"680AP_192_75_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_75_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Paris, intervention face à la Police nationale.";"Discours dactylographié.";15/12/1988;15/12/1988;"680AP_192_76_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_76_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"Angers (Maine-et-Loire), inauguration du réseau câblé.";"Discours dactylographié.";16/12/1988;16/12/1988;"680AP_192_77_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_77_01\ocr_discours.txt"
"c-7ig0yprwx-1riigtyxivqyo";"680AP/192";"Janvier-décembre 1988";;;"S. l., clôture des Journées nationales d’éthique.";"Discours dactylographié.";16/12/1988;16/12/1988;"680AP_192_78_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_192_78_01\ocr_discours.txt"
"c-7ihimq0d4--1tvok2mj3k7je";"680AP/193-680AP/198";1989;;;;;;;;
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., vœux du gouvernement au président de la République.";"Discours dactylographié.";04/01/1989;04/01/1989;"680AP_193_01_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_01_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., vœux à la presse.";"Discours dactylographié.";06/01/1988;06/01/1988;"680AP_193_02_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_02_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Paris, Université de la Sorbonne, discours de clôture aux assises internationales sur la solidarité.";"Discours dactylographié.";11/01/1989;11/01/1989;"680AP_193_03_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_03_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Paris, inauguration de la cour administrative d’appel.";"Discours dactylographié.";13/01/1989;13/01/1989;"680AP_193_04_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_04_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Aurillac (Cantal), pose de la première pierre du service de médecine et de cardio-pneumologie de l’hôpital d’Aurillac.";"Discours dactylographié.";19/01/1989;19/01/1989;"680AP_193_05_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_05_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., clôture de la conférence annuelle des familles.";"Discours dactylographié.";20/01/1989;20/01/1989;"680AP_193_06_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_06_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., toast en l’honneur de Robert Bourassa, Premier ministre du Québec.";"Discours dactylographié.";23/01/1989;23/01/1989;"680AP_193_07_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_07_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Parthenay (Deux-Sèvres), discours de soutien au maire de Parthenay.";"Discours dactylographié.";27/01/1989;27/01/1989;"680AP_193_08_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_08_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"La Roche-sur-Yon (Vendée), discours de soutien au maire de La Roche-sur-Yon.";"Discours dactylographié.";27/01/1989;27/01/1989;"680AP_193_09_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_09_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Saint-Quentin-en-Yvelines (Yvelines), soutien aux maires socialistes du syndicat d’agglomérations nouvelles de Saint-Quentin-en-Yvelines.";"Discours dactylographié.";02/02/1989;02/02/1989;"680AP_193_10_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_10_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Genève (Suisse), discours devant la Commission des droits de l’homme des Nations-Unies.";"Discours dactylographié.";06/02/1989;06/02/1989;"680AP_193_11_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_11_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Châtenay-Malabry (Hauts de Seine), conférence de presse.";"Discours dactylographié.";07/02/1989;07/02/1989;"680AP_193_12_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_12_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., discours pour l’installation du Conseil national des villes et du développement social urbain.";"Discours dactylographié.";07/02/1989;07/02/1989;"680AP_193_13_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_13_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Londres (Grande-Bretagne), intervention à Chatham House « La Grande-Bretagne et la France dans l’Europe ».";"Discours dactylographié.";08/02/1989;08/02/1989;"680AP_193_14_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_14_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., 30e anniversaire du Fonds d’action social pour les travailleurs immigrés et leurs familles.";"Discours dactylographié.";10/02/1989;10/02/1989;"680AP_193_15_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_15_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Briançon (Hautes-Alpes), discours pour le développement politique de la montagne.";"Discours dactylographié.";11/02/1989;11/02/1989;"680AP_193_16_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_16_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., installation de la Commission nationale consultative des droits de l’homme.";"Discours dactylographié.";16/02/1989;16/02/1989;"680AP_193_17_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_17_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Marseille (Bouches-du-Rhône), soutien à Michel Pezet pour les élections municipales.";"Discours dactylographié.";17/02/1989;17/02/1989;"680AP_193_18_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_18_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., signature du contrat de Plan entre l’État et la Polynésie française.";"Discours dactylographié.";21/02/1989;21/02/1989;"680AP_193_19_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_19_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"S. l., allocution prononcée lors de la visite du Premier ministre d’Israël Itzhak Shamir.";"Discours dactylographié.";22/02/1989;22/02/1989;"680AP_193_20_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_20_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Melun-Sénart (Seine-et-Marne), discours au siège du syndicat d’agglomération nouvelle.";"Discours dactylographié.";23/02/1989;23/02/1989;"680AP_193_21_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_21_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Combs-la-Ville (Seine-et-Marne), inauguration d’un établissement culturel.";"Discours dactylographié.";23/02/1989;23/02/1989;"680AP_193_22_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_22_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Vienne (Isère), meeting de soutien pour la candidature de Louis Mermaz aux élections municipales.";"Discours dactylographié.";23/02/1989;23/02/1989;"680AP_193_23_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_23_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Nantes (Loire-Atlantique), soutien au candidat socialiste Jean-Marc Ayrault aux élections municipales.";"Discours dactylographié.";28/02/1989;28/02/1989;"680AP_193_24_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_24_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Vélizy (Yvelines), discours sur le crédit formation.";"Discours dactylographié.";01/03/1989;01/03/1989;"680AP_193_25_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_25_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Saint-Quentin-en-Yvelines (Yvelines), soutien aux candidats socialistes de Saint-Quentin-en-Yvelines.";"Discours dactylographié.";01/03/1989;01/03/1989;"680AP_193_26_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_26_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Meulan (Yvelines), campagne pour les élections municipales.";"Discours dactylographié.";03/03/1989;03/03/1989;"680AP_193_27_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_27_01\ocr_discours.txt"
"c-1va8cimou4n-1pfdrkxef8izz";"680AP/193";"Janvier-mars";1989;"1989-01-01/1989-12-31";"Les Mureaux (Yvelines), campagne pour les élections municipales.";"Discours dactylographié.";03/03/1989;03/03/1989;"680AP_193_28_01";"..\Rocard - Discours - Archives numérisées (FRAN_IR_050330)\680AP_193_28_01\ocr_discours.txt"
